,depth,hid_feature,num_tfmamba,d_state,d_conv,expand,#parameters,model_size,#parameters(KB),exp_name
2841,5,64,3,32,3,2,2215121,8745.275390625,2163.2041015625,dep5_h64_tf3_ds32_dc3_ex2
2842,5,64,3,32,3,3,2447057,9651.275390625,2389.7041015625,dep5_h64_tf3_ds32_dc3_ex3
2843,5,64,3,32,3,4,2678993,10557.400390625,2616.2041015625,dep5_h64_tf3_ds32_dc3_ex4
2844,5,64,4,4,1,2,2210385,8744.162109375,2158.5791015625,dep5_h64_tf4_ds4_dc1_ex2
2845,5,64,4,4,1,3,2431569,9608.162109375,2374.5791015625,dep5_h64_tf4_ds4_dc1_ex3
2846,5,64,4,4,1,4,2652753,10472.412109375,2590.5791015625,dep5_h64_tf4_ds4_dc1_ex4
2847,5,64,4,4,2,2,2212433,8752.162109375,2160.5791015625,dep5_h64_tf4_ds4_dc2_ex2
2848,5,64,4,4,2,3,2434641,9620.162109375,2377.5791015625,dep5_h64_tf4_ds4_dc2_ex3
2849,5,64,4,4,2,4,2656849,10488.412109375,2594.5791015625,dep5_h64_tf4_ds4_dc2_ex4
2850,5,64,4,4,3,2,2214481,8760.162109375,2162.5791015625,dep5_h64_tf4_ds4_dc3_ex2
2851,5,64,4,4,3,3,2437713,9632.162109375,2380.5791015625,dep5_h64_tf4_ds4_dc3_ex3
2852,5,64,4,4,3,4,2660945,10504.412109375,2598.5791015625,dep5_h64_tf4_ds4_dc3_ex4
2853,5,64,4,8,1,2,2234961,8840.162109375,2182.5791015625,dep5_h64_tf4_ds8_dc1_ex2
2854,5,64,4,8,1,3,2468433,9752.162109375,2410.5791015625,dep5_h64_tf4_ds8_dc1_ex3
2855,5,64,4,8,1,4,2701905,10664.412109375,2638.5791015625,dep5_h64_tf4_ds8_dc1_ex4
2856,5,64,4,8,2,2,2237009,8848.162109375,2184.5791015625,dep5_h64_tf4_ds8_dc2_ex2
2857,5,64,4,8,2,3,2471505,9764.162109375,2413.5791015625,dep5_h64_tf4_ds8_dc2_ex3
2858,5,64,4,8,2,4,2706001,10680.412109375,2642.5791015625,dep5_h64_tf4_ds8_dc2_ex4
2859,5,64,4,8,3,2,2239057,8856.162109375,2186.5791015625,dep5_h64_tf4_ds8_dc3_ex2
2860,5,64,4,8,3,3,2474577,9776.162109375,2416.5791015625,dep5_h64_tf4_ds8_dc3_ex3
2861,5,64,4,8,3,4,2710097,10696.412109375,2646.5791015625,dep5_h64_tf4_ds8_dc3_ex4
2862,5,64,4,16,1,2,2284113,9032.439453125,2230.5791015625,dep5_h64_tf4_ds16_dc1_ex2
2863,5,64,4,16,1,3,2542161,10040.439453125,2482.5791015625,dep5_h64_tf4_ds16_dc1_ex3
2864,5,64,4,16,1,4,2800209,11048.689453125,2734.5791015625,dep5_h64_tf4_ds16_dc1_ex4
2865,5,64,4,16,2,2,2286161,9040.439453125,2232.5791015625,dep5_h64_tf4_ds16_dc2_ex2
2866,5,64,4,16,2,3,2545233,10052.439453125,2485.5791015625,dep5_h64_tf4_ds16_dc2_ex3
2867,5,64,4,16,2,4,2804305,11064.689453125,2738.5791015625,dep5_h64_tf4_ds16_dc2_ex4
2868,5,64,4,16,3,2,2288209,9048.439453125,2234.5791015625,dep5_h64_tf4_ds16_dc3_ex2
2869,5,64,4,16,3,3,2548305,10064.439453125,2488.5791015625,dep5_h64_tf4_ds16_dc3_ex3
2870,5,64,4,16,3,4,2808401,11080.689453125,2742.5791015625,dep5_h64_tf4_ds16_dc3_ex4
2871,5,64,4,32,1,2,2382417,9416.439453125,2326.5791015625,dep5_h64_tf4_ds32_dc1_ex2
2872,5,64,4,32,1,3,2689617,10616.439453125,2626.5791015625,dep5_h64_tf4_ds32_dc1_ex3
2873,5,64,4,32,1,4,2996817,11816.689453125,2926.5791015625,dep5_h64_tf4_ds32_dc1_ex4
2874,5,64,4,32,2,2,2384465,9424.439453125,2328.5791015625,dep5_h64_tf4_ds32_dc2_ex2
2875,5,64,4,32,2,3,2692689,10628.439453125,2629.5791015625,dep5_h64_tf4_ds32_dc2_ex3
2876,5,64,4,32,2,4,3000913,11832.689453125,2930.5791015625,dep5_h64_tf4_ds32_dc2_ex4
2877,5,64,4,32,3,2,2386513,9432.439453125,2330.5791015625,dep5_h64_tf4_ds32_dc3_ex2
2878,5,64,4,32,3,3,2695761,10640.439453125,2632.5791015625,dep5_h64_tf4_ds32_dc3_ex3
2879,5,64,4,32,3,4,3005009,11848.689453125,2934.5791015625,dep5_h64_tf4_ds32_dc3_ex4
2880,6,8,1,4,1,2,40785,218.638671875,39.8291015625,dep6_h8_tf1_ds4_dc1_ex2
2881,6,8,1,4,1,3,42129,223.138671875,41.1416015625,dep6_h8_tf1_ds4_dc1_ex3
2882,6,8,1,4,1,4,43473,229.138671875,42.4541015625,dep6_h8_tf1_ds4_dc1_ex4
2883,6,8,1,4,2,2,40849,218.888671875,39.8916015625,dep6_h8_tf1_ds4_dc2_ex2
2884,6,8,1,4,2,3,42225,223.638671875,41.2353515625,dep6_h8_tf1_ds4_dc2_ex3
2885,6,8,1,4,2,4,43601,229.638671875,42.5791015625,dep6_h8_tf1_ds4_dc2_ex4
2886,6,8,1,4,3,2,40913,219.138671875,39.9541015625,dep6_h8_tf1_ds4_dc3_ex2
2887,6,8,1,4,3,3,42321,223.888671875,41.3291015625,dep6_h8_tf1_ds4_dc3_ex3
2888,6,8,1,4,3,4,43729,230.138671875,42.7041015625,dep6_h8_tf1_ds4_dc3_ex4
2889,6,8,1,8,1,2,41553,221.638671875,40.5791015625,dep6_h8_tf1_ds8_dc1_ex2
2890,6,8,1,8,1,3,43281,227.638671875,42.2666015625,dep6_h8_tf1_ds8_dc1_ex3
2891,6,8,1,8,1,4,45009,235.138671875,43.9541015625,dep6_h8_tf1_ds8_dc1_ex4
2892,6,8,1,8,2,2,41617,221.888671875,40.6416015625,dep6_h8_tf1_ds8_dc2_ex2
2893,6,8,1,8,2,3,43377,228.138671875,42.3603515625,dep6_h8_tf1_ds8_dc2_ex3
2894,6,8,1,8,2,4,45137,235.638671875,44.0791015625,dep6_h8_tf1_ds8_dc2_ex4
2895,6,8,1,8,3,2,41681,222.138671875,40.7041015625,dep6_h8_tf1_ds8_dc3_ex2
2896,6,8,1,8,3,3,43473,228.388671875,42.4541015625,dep6_h8_tf1_ds8_dc3_ex3
2897,6,8,1,8,3,4,45265,236.138671875,44.2041015625,dep6_h8_tf1_ds8_dc3_ex4
2898,6,8,1,16,1,2,43089,227.8642578125,42.0791015625,dep6_h8_tf1_ds16_dc1_ex2
2899,6,8,1,16,1,3,45585,236.8642578125,44.5166015625,dep6_h8_tf1_ds16_dc1_ex3
2900,6,8,1,16,1,4,48081,247.3642578125,46.9541015625,dep6_h8_tf1_ds16_dc1_ex4
2901,6,8,1,16,2,2,43153,228.1142578125,42.1416015625,dep6_h8_tf1_ds16_dc2_ex2
2902,6,8,1,16,2,3,45681,237.3642578125,44.6103515625,dep6_h8_tf1_ds16_dc2_ex3
2903,6,8,1,16,2,4,48209,247.8642578125,47.0791015625,dep6_h8_tf1_ds16_dc2_ex4
2904,6,8,1,16,3,2,43217,228.3642578125,42.2041015625,dep6_h8_tf1_ds16_dc3_ex2
2905,6,8,1,16,3,3,45777,237.6142578125,44.7041015625,dep6_h8_tf1_ds16_dc3_ex3
2906,6,8,1,16,3,4,48337,248.3642578125,47.2041015625,dep6_h8_tf1_ds16_dc3_ex4
2907,6,8,1,32,1,2,46161,239.8642578125,45.0791015625,dep6_h8_tf1_ds32_dc1_ex2
2908,6,8,1,32,1,3,50193,254.8642578125,49.0166015625,dep6_h8_tf1_ds32_dc1_ex3
2909,6,8,1,32,1,4,54225,271.3642578125,52.9541015625,dep6_h8_tf1_ds32_dc1_ex4
2910,6,8,1,32,2,2,46225,240.1142578125,45.1416015625,dep6_h8_tf1_ds32_dc2_ex2
2911,6,8,1,32,2,3,50289,255.3642578125,49.1103515625,dep6_h8_tf1_ds32_dc2_ex3
2912,6,8,1,32,2,4,54353,271.8642578125,53.0791015625,dep6_h8_tf1_ds32_dc2_ex4
2913,6,8,1,32,3,2,46289,240.3642578125,45.2041015625,dep6_h8_tf1_ds32_dc3_ex2
2914,6,8,1,32,3,3,50385,255.6142578125,49.2041015625,dep6_h8_tf1_ds32_dc3_ex3
2915,6,8,1,32,3,4,54481,272.3642578125,53.2041015625,dep6_h8_tf1_ds32_dc3_ex4
2916,6,8,2,4,1,2,43777,247.716796875,42.7509765625,dep6_h8_tf2_ds4_dc1_ex2
2917,6,8,2,4,1,3,46465,256.716796875,45.3759765625,dep6_h8_tf2_ds4_dc1_ex3
2918,6,8,2,4,1,4,49153,268.779296875,48.0009765625,dep6_h8_tf2_ds4_dc1_ex4
2919,6,8,2,4,2,2,43905,248.216796875,42.8759765625,dep6_h8_tf2_ds4_dc2_ex2
2920,6,8,2,4,2,3,46657,257.716796875,45.5634765625,dep6_h8_tf2_ds4_dc2_ex3
2921,6,8,2,4,2,4,49409,269.779296875,48.2509765625,dep6_h8_tf2_ds4_dc2_ex4
2922,6,8,2,4,3,2,44033,248.716796875,43.0009765625,dep6_h8_tf2_ds4_dc3_ex2
2923,6,8,2,4,3,3,46849,258.216796875,45.7509765625,dep6_h8_tf2_ds4_dc3_ex3
2924,6,8,2,4,3,4,49665,270.779296875,48.5009765625,dep6_h8_tf2_ds4_dc3_ex4
2925,6,8,2,8,1,2,45313,253.779296875,44.2509765625,dep6_h8_tf2_ds8_dc1_ex2
2926,6,8,2,8,1,3,48769,265.779296875,47.6259765625,dep6_h8_tf2_ds8_dc1_ex3
2927,6,8,2,8,1,4,52225,280.779296875,51.0009765625,dep6_h8_tf2_ds8_dc1_ex4
2928,6,8,2,8,2,2,45441,254.279296875,44.3759765625,dep6_h8_tf2_ds8_dc2_ex2
2929,6,8,2,8,2,3,48961,266.779296875,47.8134765625,dep6_h8_tf2_ds8_dc2_ex3
2930,6,8,2,8,2,4,52481,281.779296875,51.2509765625,dep6_h8_tf2_ds8_dc2_ex4
2931,6,8,2,8,3,2,45569,254.779296875,44.5009765625,dep6_h8_tf2_ds8_dc3_ex2
2932,6,8,2,8,3,3,49153,267.279296875,48.0009765625,dep6_h8_tf2_ds8_dc3_ex3
2933,6,8,2,8,3,4,52737,282.779296875,51.5009765625,dep6_h8_tf2_ds8_dc3_ex4
2934,6,8,2,16,1,2,48385,266.0478515625,47.2509765625,dep6_h8_tf2_ds16_dc1_ex2
2935,6,8,2,16,1,3,53377,284.0478515625,52.1259765625,dep6_h8_tf2_ds16_dc1_ex3
2936,6,8,2,16,1,4,58369,305.0478515625,57.0009765625,dep6_h8_tf2_ds16_dc1_ex4
2937,6,8,2,16,2,2,48513,266.5478515625,47.3759765625,dep6_h8_tf2_ds16_dc2_ex2
2938,6,8,2,16,2,3,53569,285.0478515625,52.3134765625,dep6_h8_tf2_ds16_dc2_ex3
2939,6,8,2,16,2,4,58625,306.0478515625,57.2509765625,dep6_h8_tf2_ds16_dc2_ex4
2940,6,8,2,16,3,2,48641,267.0478515625,47.5009765625,dep6_h8_tf2_ds16_dc3_ex2
2941,6,8,2,16,3,3,53761,285.5478515625,52.5009765625,dep6_h8_tf2_ds16_dc3_ex3
2942,6,8,2,16,3,4,58881,307.0478515625,57.5009765625,dep6_h8_tf2_ds16_dc3_ex4
2943,6,8,2,32,1,2,54529,290.0478515625,53.2509765625,dep6_h8_tf2_ds32_dc1_ex2
2944,6,8,2,32,1,3,62593,320.0478515625,61.1259765625,dep6_h8_tf2_ds32_dc1_ex3
2945,6,8,2,32,1,4,70657,353.0478515625,69.0009765625,dep6_h8_tf2_ds32_dc1_ex4
2946,6,8,2,32,2,2,54657,290.5478515625,53.3759765625,dep6_h8_tf2_ds32_dc2_ex2
2947,6,8,2,32,2,3,62785,321.0478515625,61.3134765625,dep6_h8_tf2_ds32_dc2_ex3
2948,6,8,2,32,2,4,70913,354.0478515625,69.2509765625,dep6_h8_tf2_ds32_dc2_ex4
2949,6,8,2,32,3,2,54785,291.0478515625,53.5009765625,dep6_h8_tf2_ds32_dc3_ex2
2950,6,8,2,32,3,3,62977,321.5478515625,61.5009765625,dep6_h8_tf2_ds32_dc3_ex3
2951,6,8,2,32,3,4,71169,355.0478515625,69.5009765625,dep6_h8_tf2_ds32_dc3_ex4
2952,6,8,3,4,1,2,46769,276.857421875,45.6728515625,dep6_h8_tf3_ds4_dc1_ex2
2953,6,8,3,4,1,3,50801,290.357421875,49.6103515625,dep6_h8_tf3_ds4_dc1_ex3
2954,6,8,3,4,1,4,54833,308.357421875,53.5478515625,dep6_h8_tf3_ds4_dc1_ex4
2955,6,8,3,4,2,2,46961,277.607421875,45.8603515625,dep6_h8_tf3_ds4_dc2_ex2
2956,6,8,3,4,2,3,51089,291.857421875,49.8916015625,dep6_h8_tf3_ds4_dc2_ex3
2957,6,8,3,4,2,4,55217,309.857421875,53.9228515625,dep6_h8_tf3_ds4_dc2_ex4
2958,6,8,3,4,3,2,47153,278.357421875,46.0478515625,dep6_h8_tf3_ds4_dc3_ex2
2959,6,8,3,4,3,3,51377,292.607421875,50.1728515625,dep6_h8_tf3_ds4_dc3_ex3
2960,6,8,3,4,3,4,55601,311.357421875,54.2978515625,dep6_h8_tf3_ds4_dc3_ex4
2961,6,8,3,8,1,2,49073,285.857421875,47.9228515625,dep6_h8_tf3_ds8_dc1_ex2
2962,6,8,3,8,1,3,54257,303.857421875,52.9853515625,dep6_h8_tf3_ds8_dc1_ex3
2963,6,8,3,8,1,4,59441,326.357421875,58.0478515625,dep6_h8_tf3_ds8_dc1_ex4
2964,6,8,3,8,2,2,49265,286.607421875,48.1103515625,dep6_h8_tf3_ds8_dc2_ex2
2965,6,8,3,8,2,3,54545,305.357421875,53.2666015625,dep6_h8_tf3_ds8_dc2_ex3
2966,6,8,3,8,2,4,59825,327.857421875,58.4228515625,dep6_h8_tf3_ds8_dc2_ex4
2967,6,8,3,8,3,2,49457,287.357421875,48.2978515625,dep6_h8_tf3_ds8_dc3_ex2
2968,6,8,3,8,3,3,54833,306.107421875,53.5478515625,dep6_h8_tf3_ds8_dc3_ex3
2969,6,8,3,8,3,4,60209,329.357421875,58.7978515625,dep6_h8_tf3_ds8_dc3_ex4
2970,6,8,3,16,1,2,53681,304.1689453125,52.4228515625,dep6_h8_tf3_ds16_dc1_ex2
2971,6,8,3,16,1,3,61169,331.1689453125,59.7353515625,dep6_h8_tf3_ds16_dc1_ex3
2972,6,8,3,16,1,4,68657,362.6689453125,67.0478515625,dep6_h8_tf3_ds16_dc1_ex4
2973,6,8,3,16,2,2,53873,304.9189453125,52.6103515625,dep6_h8_tf3_ds16_dc2_ex2
2974,6,8,3,16,2,3,61457,332.6689453125,60.0166015625,dep6_h8_tf3_ds16_dc2_ex3
2975,6,8,3,16,2,4,69041,364.1689453125,67.4228515625,dep6_h8_tf3_ds16_dc2_ex4
2976,6,8,3,16,3,2,54065,305.6689453125,52.7978515625,dep6_h8_tf3_ds16_dc3_ex2
2977,6,8,3,16,3,3,61745,333.4189453125,60.2978515625,dep6_h8_tf3_ds16_dc3_ex3
2978,6,8,3,16,3,4,69425,365.6689453125,67.7978515625,dep6_h8_tf3_ds16_dc3_ex4
2979,6,8,3,32,1,2,62897,340.1689453125,61.4228515625,dep6_h8_tf3_ds32_dc1_ex2
2980,6,8,3,32,1,3,74993,385.1689453125,73.2353515625,dep6_h8_tf3_ds32_dc1_ex3
2981,6,8,3,32,1,4,87089,434.6689453125,85.0478515625,dep6_h8_tf3_ds32_dc1_ex4
2982,6,8,3,32,2,2,63089,340.9189453125,61.6103515625,dep6_h8_tf3_ds32_dc2_ex2
2983,6,8,3,32,2,3,75281,386.6689453125,73.5166015625,dep6_h8_tf3_ds32_dc2_ex3
2984,6,8,3,32,2,4,87473,436.1689453125,85.4228515625,dep6_h8_tf3_ds32_dc2_ex4
2985,6,8,3,32,3,2,63281,341.6689453125,61.7978515625,dep6_h8_tf3_ds32_dc3_ex2
2986,6,8,3,32,3,3,75569,387.4189453125,73.7978515625,dep6_h8_tf3_ds32_dc3_ex3
2987,6,8,3,32,3,4,87857,437.6689453125,85.7978515625,dep6_h8_tf3_ds32_dc3_ex4
2988,6,8,4,4,1,2,49761,305.935546875,48.5947265625,dep6_h8_tf4_ds4_dc1_ex2
2989,6,8,4,4,1,3,55137,323.935546875,53.8447265625,dep6_h8_tf4_ds4_dc1_ex3
2990,6,8,4,4,1,4,60513,347.935546875,59.0947265625,dep6_h8_tf4_ds4_dc1_ex4
2991,6,8,4,4,2,2,50017,306.935546875,48.8447265625,dep6_h8_tf4_ds4_dc2_ex2
2992,6,8,4,4,2,3,55521,325.935546875,54.2197265625,dep6_h8_tf4_ds4_dc2_ex3
2993,6,8,4,4,2,4,61025,349.935546875,59.5947265625,dep6_h8_tf4_ds4_dc2_ex4
2994,6,8,4,4,3,2,50273,307.935546875,49.0947265625,dep6_h8_tf4_ds4_dc3_ex2
2995,6,8,4,4,3,3,55905,326.935546875,54.5947265625,dep6_h8_tf4_ds4_dc3_ex3
2996,6,8,4,4,3,4,61537,351.935546875,60.0947265625,dep6_h8_tf4_ds4_dc3_ex4
2997,6,8,4,8,1,2,52833,317.935546875,51.5947265625,dep6_h8_tf4_ds8_dc1_ex2
2998,6,8,4,8,1,3,59745,341.935546875,58.3447265625,dep6_h8_tf4_ds8_dc1_ex3
2999,6,8,4,8,1,4,66657,371.998046875,65.0947265625,dep6_h8_tf4_ds8_dc1_ex4
3000,6,8,4,8,2,2,53089,318.935546875,51.8447265625,dep6_h8_tf4_ds8_dc2_ex2
3001,6,8,4,8,2,3,60129,343.935546875,58.7197265625,dep6_h8_tf4_ds8_dc2_ex3
3002,6,8,4,8,2,4,67169,373.998046875,65.5947265625,dep6_h8_tf4_ds8_dc2_ex4
3003,6,8,4,8,3,2,53345,319.935546875,52.0947265625,dep6_h8_tf4_ds8_dc3_ex2
3004,6,8,4,8,3,3,60513,344.935546875,59.0947265625,dep6_h8_tf4_ds8_dc3_ex3
3005,6,8,4,8,3,4,67681,375.998046875,66.0947265625,dep6_h8_tf4_ds8_dc3_ex4
3006,6,8,4,16,1,2,58977,342.2900390625,57.5947265625,dep6_h8_tf4_ds16_dc1_ex2
3007,6,8,4,16,1,3,68961,378.2900390625,67.3447265625,dep6_h8_tf4_ds16_dc1_ex3
3008,6,8,4,16,1,4,78945,420.3525390625,77.0947265625,dep6_h8_tf4_ds16_dc1_ex4
3009,6,8,4,16,2,2,59233,343.2900390625,57.8447265625,dep6_h8_tf4_ds16_dc2_ex2
3010,6,8,4,16,2,3,69345,380.2900390625,67.7197265625,dep6_h8_tf4_ds16_dc2_ex3
3011,6,8,4,16,2,4,79457,422.3525390625,77.5947265625,dep6_h8_tf4_ds16_dc2_ex4
3012,6,8,4,16,3,2,59489,344.2900390625,58.0947265625,dep6_h8_tf4_ds16_dc3_ex2
3013,6,8,4,16,3,3,69729,381.2900390625,68.0947265625,dep6_h8_tf4_ds16_dc3_ex3
3014,6,8,4,16,3,4,79969,424.3525390625,78.0947265625,dep6_h8_tf4_ds16_dc3_ex4
3015,6,8,4,32,1,2,71265,390.2900390625,69.5947265625,dep6_h8_tf4_ds32_dc1_ex2
3016,6,8,4,32,1,3,87393,450.2900390625,85.3447265625,dep6_h8_tf4_ds32_dc1_ex3
3017,6,8,4,32,1,4,103521,516.3525390625,101.0947265625,dep6_h8_tf4_ds32_dc1_ex4
3018,6,8,4,32,2,2,71521,391.2900390625,69.8447265625,dep6_h8_tf4_ds32_dc2_ex2
3019,6,8,4,32,2,3,87777,452.2900390625,85.7197265625,dep6_h8_tf4_ds32_dc2_ex3
3020,6,8,4,32,2,4,104033,518.3525390625,101.5947265625,dep6_h8_tf4_ds32_dc2_ex4
3021,6,8,4,32,3,2,71777,392.2900390625,70.0947265625,dep6_h8_tf4_ds32_dc3_ex2
3022,6,8,4,32,3,3,88161,453.2900390625,86.0947265625,dep6_h8_tf4_ds32_dc3_ex3
3023,6,8,4,32,3,4,104545,520.3525390625,102.0947265625,dep6_h8_tf4_ds32_dc3_ex4
3024,6,16,1,4,1,2,158673,682.3642578125,154.9541015625,dep6_h16_tf1_ds4_dc1_ex2
3025,6,16,1,4,1,3,162897,698.8642578125,159.0791015625,dep6_h16_tf1_ds4_dc1_ex3
3026,6,16,1,4,1,4,167121,715.3642578125,163.2041015625,dep6_h16_tf1_ds4_dc1_ex4
3027,6,16,1,4,2,2,158801,682.8642578125,155.0791015625,dep6_h16_tf1_ds4_dc2_ex2
3028,6,16,1,4,2,3,163089,699.6142578125,159.2666015625,dep6_h16_tf1_ds4_dc2_ex3
3029,6,16,1,4,2,4,167377,716.3642578125,163.4541015625,dep6_h16_tf1_ds4_dc2_ex4
3030,6,16,1,4,3,2,158929,683.3642578125,155.2041015625,dep6_h16_tf1_ds4_dc3_ex2
3031,6,16,1,4,3,3,163281,700.3642578125,159.4541015625,dep6_h16_tf1_ds4_dc3_ex3
3032,6,16,1,4,3,4,167633,717.3642578125,163.7041015625,dep6_h16_tf1_ds4_dc3_ex4
3033,6,16,1,8,1,2,160209,688.3642578125,156.4541015625,dep6_h16_tf1_ds8_dc1_ex2
3034,6,16,1,8,1,3,165201,707.8642578125,161.3291015625,dep6_h16_tf1_ds8_dc1_ex3
3035,6,16,1,8,1,4,170193,727.3642578125,166.2041015625,dep6_h16_tf1_ds8_dc1_ex4
3036,6,16,1,8,2,2,160337,688.8642578125,156.5791015625,dep6_h16_tf1_ds8_dc2_ex2
3037,6,16,1,8,2,3,165393,708.6142578125,161.5166015625,dep6_h16_tf1_ds8_dc2_ex3
3038,6,16,1,8,2,4,170449,728.3642578125,166.4541015625,dep6_h16_tf1_ds8_dc2_ex4
3039,6,16,1,8,3,2,160465,689.3642578125,156.7041015625,dep6_h16_tf1_ds8_dc3_ex2
3040,6,16,1,8,3,3,165585,709.3642578125,161.7041015625,dep6_h16_tf1_ds8_dc3_ex3
3041,6,16,1,8,3,4,170705,729.3642578125,166.7041015625,dep6_h16_tf1_ds8_dc3_ex4
3042,6,16,1,16,1,2,163281,700.52734375,159.4541015625,dep6_h16_tf1_ds16_dc1_ex2
3043,6,16,1,16,1,3,169809,726.02734375,165.8291015625,dep6_h16_tf1_ds16_dc1_ex3
3044,6,16,1,16,1,4,176337,751.52734375,172.2041015625,dep6_h16_tf1_ds16_dc1_ex4
3045,6,16,1,16,2,2,163409,701.02734375,159.5791015625,dep6_h16_tf1_ds16_dc2_ex2
3046,6,16,1,16,2,3,170001,726.77734375,166.0166015625,dep6_h16_tf1_ds16_dc2_ex3
3047,6,16,1,16,2,4,176593,752.52734375,172.4541015625,dep6_h16_tf1_ds16_dc2_ex4
3048,6,16,1,16,3,2,163537,701.52734375,159.7041015625,dep6_h16_tf1_ds16_dc3_ex2
3049,6,16,1,16,3,3,170193,727.52734375,166.2041015625,dep6_h16_tf1_ds16_dc3_ex3
3050,6,16,1,16,3,4,176849,753.52734375,172.7041015625,dep6_h16_tf1_ds16_dc3_ex4
3051,6,16,1,32,1,2,169425,724.52734375,165.4541015625,dep6_h16_tf1_ds32_dc1_ex2
3052,6,16,1,32,1,3,179025,762.02734375,174.8291015625,dep6_h16_tf1_ds32_dc1_ex3
3053,6,16,1,32,1,4,188625,799.52734375,184.2041015625,dep6_h16_tf1_ds32_dc1_ex4
3054,6,16,1,32,2,2,169553,725.02734375,165.5791015625,dep6_h16_tf1_ds32_dc2_ex2
3055,6,16,1,32,2,3,179217,762.77734375,175.0166015625,dep6_h16_tf1_ds32_dc2_ex3
3056,6,16,1,32,2,4,188881,800.52734375,184.4541015625,dep6_h16_tf1_ds32_dc2_ex4
3057,6,16,1,32,3,2,169681,725.52734375,165.7041015625,dep6_h16_tf1_ds32_dc3_ex2
3058,6,16,1,32,3,3,179409,763.52734375,175.2041015625,dep6_h16_tf1_ds32_dc3_ex3
3059,6,16,1,32,3,4,189137,801.52734375,184.7041015625,dep6_h16_tf1_ds32_dc3_ex4
3060,6,16,2,4,1,2,168241,737.3603515625,164.2978515625,dep6_h16_tf2_ds4_dc1_ex2
3061,6,16,2,4,1,3,176689,770.3603515625,172.5478515625,dep6_h16_tf2_ds4_dc1_ex3
3062,6,16,2,4,1,4,185137,803.3603515625,180.7978515625,dep6_h16_tf2_ds4_dc1_ex4
3063,6,16,2,4,2,2,168497,738.3603515625,164.5478515625,dep6_h16_tf2_ds4_dc2_ex2
3064,6,16,2,4,2,3,177073,771.8603515625,172.9228515625,dep6_h16_tf2_ds4_dc2_ex3
3065,6,16,2,4,2,4,185649,805.3603515625,181.2978515625,dep6_h16_tf2_ds4_dc2_ex4
3066,6,16,2,4,3,2,168753,739.3603515625,164.7978515625,dep6_h16_tf2_ds4_dc3_ex2
3067,6,16,2,4,3,3,177457,773.3603515625,173.2978515625,dep6_h16_tf2_ds4_dc3_ex3
3068,6,16,2,4,3,4,186161,807.3603515625,181.7978515625,dep6_h16_tf2_ds4_dc3_ex4
3069,6,16,2,8,1,2,171313,749.3603515625,167.2978515625,dep6_h16_tf2_ds8_dc1_ex2
3070,6,16,2,8,1,3,181297,788.3603515625,177.0478515625,dep6_h16_tf2_ds8_dc1_ex3
3071,6,16,2,8,1,4,191281,827.3603515625,186.7978515625,dep6_h16_tf2_ds8_dc1_ex4
3072,6,16,2,8,2,2,171569,750.3603515625,167.5478515625,dep6_h16_tf2_ds8_dc2_ex2
3073,6,16,2,8,2,3,181681,789.8603515625,177.4228515625,dep6_h16_tf2_ds8_dc2_ex3
3074,6,16,2,8,2,4,191793,829.3603515625,187.2978515625,dep6_h16_tf2_ds8_dc2_ex4
3075,6,16,2,8,3,2,171825,751.3603515625,167.7978515625,dep6_h16_tf2_ds8_dc3_ex2
3076,6,16,2,8,3,3,182065,791.3603515625,177.7978515625,dep6_h16_tf2_ds8_dc3_ex3
3077,6,16,2,8,3,4,192305,831.3603515625,187.7978515625,dep6_h16_tf2_ds8_dc3_ex4
3078,6,16,2,16,1,2,177457,773.56640625,173.2978515625,dep6_h16_tf2_ds16_dc1_ex2
3079,6,16,2,16,1,3,190513,824.56640625,186.0478515625,dep6_h16_tf2_ds16_dc1_ex3
3080,6,16,2,16,1,4,203569,875.56640625,198.7978515625,dep6_h16_tf2_ds16_dc1_ex4
3081,6,16,2,16,2,2,177713,774.56640625,173.5478515625,dep6_h16_tf2_ds16_dc2_ex2
3082,6,16,2,16,2,3,190897,826.06640625,186.4228515625,dep6_h16_tf2_ds16_dc2_ex3
3083,6,16,2,16,2,4,204081,877.56640625,199.2978515625,dep6_h16_tf2_ds16_dc2_ex4
3084,6,16,2,16,3,2,177969,775.56640625,173.7978515625,dep6_h16_tf2_ds16_dc3_ex2
3085,6,16,2,16,3,3,191281,827.56640625,186.7978515625,dep6_h16_tf2_ds16_dc3_ex3
3086,6,16,2,16,3,4,204593,879.56640625,199.7978515625,dep6_h16_tf2_ds16_dc3_ex4
3087,6,16,2,32,1,2,189745,821.56640625,185.2978515625,dep6_h16_tf2_ds32_dc1_ex2
3088,6,16,2,32,1,3,208945,896.56640625,204.0478515625,dep6_h16_tf2_ds32_dc1_ex3
3089,6,16,2,32,1,4,228145,971.56640625,222.7978515625,dep6_h16_tf2_ds32_dc1_ex4
3090,6,16,2,32,2,2,190001,822.56640625,185.5478515625,dep6_h16_tf2_ds32_dc2_ex2
3091,6,16,2,32,2,3,209329,898.06640625,204.4228515625,dep6_h16_tf2_ds32_dc2_ex3
3092,6,16,2,32,2,4,228657,973.56640625,223.2978515625,dep6_h16_tf2_ds32_dc2_ex4
3093,6,16,2,32,3,2,190257,823.56640625,185.7978515625,dep6_h16_tf2_ds32_dc3_ex2
3094,6,16,2,32,3,3,209713,899.56640625,204.7978515625,dep6_h16_tf2_ds32_dc3_ex3
